7,2015-09-08,良,70,263,39,56,10,31,0.75,89
8,2015-09-09,良,98,357,49,71,12,33,0.69,143
9,2015-09-10,良,84,319,37,59,12,37,0.62,114
10,2015-09-11,良,84,327,46,65,11,36,0.63,107
11,2015-09-12,良,87,359,57,77,12,33,0.69,102
12,2015-09-13,良,82,346,59,74,11,19,0.69,103
13,2015-09-14,良,74,289,48,60,12,24,0.74,93
14,2015-09-15,良,70,235,47,66,16,26,0.76,89
15,2015-09-16,良,63,187,44,60,12,26,0.71,68
16,2015-09-17,良,71,221,42,60,11,30,0.68,95
17,2015-09-18,轻度污染,103,320,49,68,10,35,0.74,140
18,2015-09-19,良,68,223,44,54,18,29,0.69,70
19,2015-09-20,良,58,169,27,42,7,29,0.68,69
20,2015-09-21,优,40,82,27,35,11,46,0.78,21
21,2015-09-22,良,66,247,35,51,12,34,0.79,59
22,2015-09-23,良,68,275,29,45,13,31,0.69,67
23,2015-09-24,良,65,262,28,41,14,26,0.65,79
24,2015-09-25,良,76,302,36,54,19,33,0.72,85
25,2015-09-26,良,59,207,36,47,12,26,0.84,64
26,2015-09-27,良,52,135,32,39,10,12,0.81,81
27,2015-09-28,良,63,236,41,55,14,19,0.76,97
28,2015-09-29,良,68,284,44,65,20,28,0.76,98
29,2015-09-30,良,99,338,68,93,20,42,1.02,89
0,2015-08-01,良,57,212,22,34,11,31,0.65,64
1,2015-08-02,良,52,170,18,30,9,23,0.58,63
2,2015-08-03,良,67,300,22,35,11,34,0.64,70
3,2015-08-04,良,74,325,23,35,14,30,0.57,93
4,2015-08-05,良,95,337,33,45,15,30,0.6,121
5,2015-08-06,良,91,352,36,48,14,27,0.63,120
6,2015-08-07,良,72,290,38,53,16,31,0.7,100
7,2015-08-08,良,70,294,45,63,16,28,0.7,94
8,2015-08-09,良,70,311,36,56,19,34,0.65,85
9,2015-08-10,优,49,207,25,29,6,21,0.65,90
10,2015-08-11,优,38,107,26,30,7,42,0.79,31
11,2015-08-12,良,78,296,33,50,14,31,0.8,81
12,2015-08-13,优,30,17,11,21,7,22,0.56,47
13,2015-08-14,优,31,28,18,27,6,35,0.66,32
14,2015-08-15,优,35,53,20,32,9,43,0.81,18
15,2015-08-16,优,46,117,28,45,10,37,0.95,34
16,2015-08-17,优,35,57,17,32,7,28,0.69,34
17,2015-08-18,优,48,120,19,33,6,20,0.58,64
18,2015-08-19,良,58,212,23,35,8,21,0.55,82
19,2015-08-20,良,52,199,34,45,16,45,0.75,28
20,2015-08-21,良,51,140,34,48,15,30,0.81,57
21,2015-08-22,良,52,126,35,47,13,24,0.78,68
22,2015-08-23,良,65,210,42,59,15,26,0.81,81
23,2015-08-24,良,74,274,43,65,13,25,0.79,95
24,2015-08-25,良,85,319,51,72,17,25,0.83,115
25,2015-08-26,良,95,314,57,78,12,31,0.87,112
26,2015-08-27,良,75,239,43,59,9,25,0.81,109
27,2015-08-28,良,52,128,32,42,7,35,0.79,64
28,2015-08-29,良,64,201,38,53,10,49,0.94,45
29,2015-08-30,优,45,99,28,39,8,31,0.8,51
30,2015-08-31,优,43,88,27,38,9,34,0.87,39
0,2015-07-01,优,48,152,18,32,7,15,0.61,85
1,2015-07-02,优,46,118,18,32,7,16,0.58,71
2,2015-07-03,优,49,162,19,35,6,12,0.57,87
3,2015-07-04,优,44,102,18,32,6,16,0.56,76
4,2015-07-05,优,44,112,24,40,11,32,0.69,64
5,2015-07-06,优,41,71,24,32,10,18,0.82,71
6,2015-07-07,优,41,49,22,29,7,13,0.7,82
7,2015-07-08,优,41,38,20,28,7,14,0.68,84
8,2015-07-09,优,33,23,18,26,9,17,0.69,60
9,2015-07-10,优,30,23,14,20,7,20,0.58,58
10,2015-07-11,优,49,137,28,40,15,32,0.65,60
11,2015-07-12,良,58,157,35,50,12,29,0.74,76
12,2015-07-13,轻度污染,103,306,51,66,14,29,0.75,132
13,2015-07-14,良,78,200,26,36,8,30,0.63,99
14,2015-07-15,良,66,206,26,38,9,30,0.72,83
15,2015-07-16,良,85,320,30,44,8,36,0.78,96
16,2015-07-17,良,58,209,26,37,8,34,0.73,78
17,2015-07-18,良,52,140,29,42,12,32,0.66,75
18,2015-07-19,良,53,146,32,42,11,20,0.62,71
19,2015-07-20,优,37,47,24,34,8,24,0.59,42
20,2015-07-21,优,23,15,11,16,6,26,0.56,34
21,2015-07-22,优,35,59,15,34,7,25,0.57,36
22,2015-07-23,优,28,32,15,26,5,20,0.51,32
23,2015-07-24,优,27,27,16,24,5,29,0.61,29
24,2015-07-25,优,29,22,14,26,5,16,0.51,45
25,2015-07-26,优,30,27,15,25,4,15,0.52,48
26,2015-07-27,优,31,28,16,28,5,19,0.52,45
27,2015-07-28,优,33,45,15,26,6,20,0.5,44
28,2015-07-29,优,32,45,18,30,8,28,0.57,34
29,2015-07-30,优,42,107,25,39,14,34,0.72,25
30,2015-07-31,良,59,265,22,35,12,30,0.67,61
0,2015-06-01,优,43,60,24,42,8,38,1.03,24
1,2015-06-02,优,34,29,18,27,4,15,0.74,39
2,2015-06-03,优,29,18,11,21,4,13,0.67,48
3,2015-06-04,优,34,24,14,24,6,22,0.67,45
4,2015-06-05,优,32,22,16,28,8,35,0.72,42
5,2015-06-06,良,53,120,27,36,9,43,0.82,31
6,2015-06-07,优,25,10,12,18,5,11,0.53,42
7,2015-06-08,优,25,12,12,21,6,11,0.57,45
8,2015-06-09,优,28,16,13,22,7,16,0.59,42
9,2015-06-10,优,28,9,14,24,7,18,0.59,44
10,2015-06-11,优,31,20,15,26,7,22,0.6,45
11,2015-06-12,优,42,60,23,38,13,41,0.78,39
12,2015-06-13,优,36,39,20,32,9,24,0.71,25
13,2015-06-14,优,23,9,12,16,5,13,0.57,31
14,2015-06-15,优,29,22,12,20,6,19,0.58,41
15,2015-06-16,优,26,15,11,20,8,20,0.6,40
16,2015-06-17,优,33,40,12,22,8,17,0.62,48
17,2015-06-18,优,45,111,15,26,10,19,0.67,58
18,2015-06-19,优,37,49,14,24,11,18,0.66,62
19,2015-06-20,优,27,15,14,21,9,23,0.69,36
20,2015-06-21,优,33,42,18,28,11,18,0.76,49
21,2015-06-22,优,26,20,12,19,7,14,0.72,46
22,2015-06-23,优,23,8,12,20,8,23,0.81,36
23,2015-06-24,优,31,68,17,28,8,29,0.81,28
24,2015-06-25,优,37,101,21,35,8,24,0.79,29
25,2015-06-26,优,37,78,17,31,7,21,0.61,47
26,2015-06-27,优,32,55,13,25,5,11,0.48,54
27,2015-06-28,优,34,59,14,25,6,13,0.5,57
28,2015-06-29,优,38,81,13,25,6,13,0.54,68
29,2015-06-30,良,53,217,17,32,7,15,0.61,87
0,2015-05-01,优,33,15,19,28,6,22,0.58,36
1,2015-05-02,优,23,3,12,21,6,14,0.55,36
2,2015-05-03,优,36,12,17,29,7,19,0.61,51
3,2015-05-04,优,36,22,17,29,5,16,0.61,62
4,2015-05-05,优,30,12,18,28,5,26,0.68,40
5,2015-05-06,优,37,24,24,32,4,20,0.68,54
6,2015-05-07,优,34,19,16,21,5,29,0.75,58
7,2015-05-08,优,22,3,13,19,5,17,0.56,28
8,2015-05-09,优,26,8,15,23,6,24,0.72,36
9,2015-05-10,优,47,72,29,43,10,35,1.02,53
10,2015-05-11,优,34,28,21,30,9,29,0.86,43
11,2015-05-12,优,47,81,18,39,12,29,0.86,85
12,2015-05-13,良,65,133,35,63,11,49,1.0,77
13,2015-05-14,优,42,44,26,37,9,30,0.67,35
14,2015-05-15,优,31,23,15,26,8,22,0.56,33
15,2015-05-16,优,39,52,18,25,9,47,0.77,54
16,2015-05-17,优,38,37,24,32,8,47,0.87,27
17,2015-05-18,优,26,7,15,23,5,21,0.65,35
18,2015-05-19,优,28,11,14,24,5,14,0.61,47
19,2015-05-20,优,29,12,16,25,6,27,0.71,31
20,2015-05-21,优,29,11,18,25,7,31,0.8,44
21,2015-05-22,优,39,43,24,33,8,32,0.9,55
22,2015-05-23,优,43,70,27,38,8,47,1.08,26
23,2015-05-24,良,71,183,51,63,16,69,1.43,28
24,2015-05-25,良,97,241,56,67,10,52,1.35,76
25,2015-05-26,优,36,24,21,33,6,40,0.91,28
26,2015-05-27,优,43,38,25,40,6,25,0.85,40
27,2015-05-28,优,39,23,17,32,3,10,0.66,69
28,2015-05-29,优,41,32,17,33,3,9,0.66,78
29,2015-05-30,优,43,61,17,31,4,20,0.72,63
30,2015-05-31,优,42,47,25,38,9,39,0.97,37
0,2015-04-01,优,36,27,20,35,8,34,0.59,22
1,2015-04-02,优,31,14,17,29,7,21,0.51,37
2,2015-04-03,优,24,2,14,23,6,12,0.46,44
3,2015-04-10,优,24,12,14,23,6,26,0.79,23
4,2015-04-11,优,24,9,15,23,7,28,0.84,27
5,2015-04-12,优,42,24,27,43,12,31,0.94,45
6,2015-04-13,良,78,286,51,84,20,51,1.09,66
7,2015-04-14,良,72,161,35,66,20,31,0.64,121
8,2015-04-15,良,95,218,38,66,14,48,0.76,130
9,2015-04-16,轻度污染,111,258,44,72,18,51,0.85,147
10,2015-04-17,良,71,83,36,52,10,40,0.76,87
11,2015-04-18,优,45,31,26,44,10,28,0.76,38
12,2015-04-19,优,43,46,24,42,6,15,0.64,64
13,2015-04-20,优,41,42,25,36,11,28,0.82,41
14,2015-04-21,优,37,21,18,22,11,24,1.07,74
15,2015-04-22,良,58,100,34,46,13,30,0.9,90
16,2015-04-23,良,71,153,44,64,18,36,0.92,102
17,2015-04-24,良,69,139,44,61,18,37,0.92,76
18,2015-04-25,轻度污染,111,281,80,105,25,73,1.14,85
19,2015-04-26,良,79,147,57,80,10,47,0.85,72
20,2015-04-27,良,75,149,42,64,12,45,0.81,85
21,2015-04-28,良,60,90,31,45,9,27,0.66,80
22,2015-04-29,良,76,193,39,57,18,34,0.8,92
23,2015-04-30,良,83,191,39,51,13,33,0.81,92
0,2015-03-01,优,24,15,13,16,8,17,0.72,43
1,2015-03-02,优,41,30,25,40,8,30,0.81,42
2,2015-03-03,优,49,72,34,43,9,36,0.86,39
3,2015-03-04,优,23,9,14,16,5,23,0.84,24
4,2015-03-05,优,49,124,30,49,8,36,0.95,14
5,2015-03-06,优,30,36,19,24,6,25,0.97,8
6,2015-03-07,优,37,31,24,37,8,31,0.98,17
7,2015-03-08,良,57,120,38,56,14,46,0.95,39
8,2015-03-09,良,86,254,62,84,22,57,1.29,29
9,2015-03-10,优,47,66,32,42,10,32,1.02,30
10,2015-03-11,优,44,58,29,42,8,32,0.99,23
11,2015-03-12,优,26,11,16,25,10,36,1.04,17
12,2015-03-13,优,44,46,28,44,16,44,1.15,14
13,2015-03-14,良,59,76,40,65,15,58,1.17,25
14,2015-03-15,良,59,57,37,64,11,58,1.13,21
15,2015-03-16,优,46,34,30,46,10,43,0.98,22
16,2015-03-17,优,45,34,30,42,8,38,0.76,29
17,2015-03-18,优,47,79,30,44,9,33,0.67,34
18,2015-03-19,优,50,67,33,47,13,30,0.74,47
19,2015-03-20,优,48,65,30,42,13,34,0.68,46
20,2015-03-21,良,74,165,52,81,30,61,1.12,26
21,2015-03-22,良,84,183,61,78,21,48,1.36,47
22,2015-03-23,良,61,114,40,63,13,38,0.94,91
23,2015-03-24,优,38,21,23,32,13,27,1.02,62
24,2015-03-25,良,53,100,33,49,13,30,0.83,64
25,2015-03-26,良,55,110,38,46,12,35,0.84,32
26,2015-03-27,优,46,49,31,34,11,33,0.89,48
27,2015-03-28,良,65,101,37,50,17,43,0.94,67
28,2015-03-29,良,70,117,40,46,11,47,0.86,68
29,2015-03-30,优,48,50,30,43,11,36,0.71,49
30,2015-03-31,优,39,25,23,37,9,36,0.61,31
0,2015-02-01,良,64,124,45,57,15,35,0.88,37
1,2015-02-02,良,78,125,56,75,19,55,1.03,50
2,2015-02-03,良,94,158,69,95,24,60,1.04,52
3,2015-02-04,良,86,156,63,77,15,38,1.26,32
4,2015-02-05,良,55,74,38,46,8,19,0.98,56
5,2015-02-06,轻度污染,109,246,82,101,22,37,1.1,66
6,2015-02-07,轻度污染,120,248,90,116,24,55,1.23,46
7,2015-02-08,良,84,224,60,78,18,29,0.91,93
8,2015-02-09,良,92,222,66,92,26,46,0.98,94
9,2015-02-10,轻度污染,109,218,81,108,15,54,1.04,98
10,2015-02-11,轻度污染,129,244,97,125,28,86,1.19,47
11,2015-02-12,中度污染,152,269,113,119,18,47,1.26,105
12,2015-02-13,良,91,172,63,91,12,63,1.07,87
13,2015-02-14,良,76,80,52,89,15,52,0.96,80
14,2015-02-15,轻度污染,101,184,75,104,16,46,1.11,42
15,2015-02-16,良,65,58,46,58,4,30,1.07,26
16,2015-02-17,良,61,77,42,50,7,32,1.01,39
17,2015-02-18,良,67,97,44,59,7,15,0.98,102
18,2015-02-19,良,71,81,48,84,10,10,0.88,107
19,2015-02-20,良,56,149,31,45,5,10,0.74,102
20,2015-02-21,优,38,35,22,34,5,14,0.72,68
21,2015-02-22,优,39,38,25,34,6,21,0.81,43
22,2015-02-23,优,26,10,16,19,4,16,0.84,45
23,2015-02-24,优,31,18,21,28,4,16,0.93,41
24,2015-02-25,优,31,19,21,27,5,20,0.89,37
25,2015-02-26,优,36,46,24,32,9,25,0.87,37
26,2015-02-27,优,32,46,19,26,5,18,0.64,50
27,2015-02-28,优,34,85,19,27,5,20,0.55,64
0,2015-01-01,良,75,166,53,76,20,46,0.83,75
1,2015-01-02,良,99,395,74,109,28,55,0.99,77
2,2015-01-03,轻度污染,131,215,98,142,22,81,1.2,81
3,2015-01-04,轻度污染,105,108,72,110,21,82,1.02,111
4,2015-01-05,良,78,75,56,86,20,76,1.07,27
5,2015-01-06,良,88,241,65,92,24,80,1.05,29
6,2015-01-07,良,72,149,52,66,22,39,1.56,26
7,2015-01-08,良,64,80,45,59,22,32,1.21,73
8,2015-01-09,良,86,121,63,83,31,46,1.12,68
9,2015-01-10,良,93,130,69,96,32,54,1.14,59
10,2015-01-11,良,96,158,71,84,22,42,1.12,43
11,2015-01-12,良,57,98,41,38,10,31,0.99,40
12,2015-01-13,优,22,2,13,15,12,29,0.89,36
13,2015-01-14,优,32,19,19,29,12,26,0.79,53
14,2015-01-15,良,59,73,41,58,18,38,0.95,52
15,2015-01-16,良,82,125,59,78,22,55,1.06,37
16,2015-01-17,良,68,76,49,66,18,45,0.82,61
17,2015-01-18,轻度污染,110,199,82,111,27,54,1.12,54
18,2015-01-19,良,93,179,69,99,25,51,1.0,78
19,2015-01-20,轻度污染,148,310,112,166,28,98,1.46,75
20,2015-01-21,中度污染,155,304,116,170,36,102,1.53,57
21,2015-01-22,良,94,153,69,94,20,64,1.04,62
22,2015-01-23,良,100,112,73,107,26,81,0.96,58
23,2015-01-24,良,81,75,59,88,17,45,0.8,76
24,2015-01-25,良,83,91,61,83,15,36,0.86,71
25,2015-01-26,良,87,100,64,79,17,44,0.91,39
26,2015-01-27,良,79,169,58,74,18,47,0.88,42
27,2015-01-28,良,57,190,39,52,7,26,0.82,71
28,2015-01-29,良,72,229,51,73,17,52,0.85,83
29,2015-01-30,良,66,158,47,64,21,45,1.1,26
30,2015-01-31,良,57,112,40,53,18,36,0.88,30
0,2014-12-01,优,38,23,25,34,14,29,1.41,36
1,2014-12-02,良,76,131,55,64,21,32,1.23,50
2,2014-12-03,良,72,96,52,65,13,49,1.33,17
3,2014-12-04,优,27,17,14,15,9,25,0.84,50
4,2014-12-05,优,48,41,31,50,26,42,0.8,56
5,2014-12-06,良,69,53,49,70,30,55,0.97,50
6,2014-12-07,良,66,40,47,55,19,39,0.91,43
7,2014-12-08,良,55,23,38,49,17,36,0.93,53
8,2014-12-09,良,82,77,59,79,29,57,1.05,59
9,2014-12-10,良,90,90,66,91,32,55,1.16,64
10,2014-12-11,良,88,108,65,79,30,36,1.1,64
11,2014-12-12,良,63,56,41,65,17,24,0.88,70
12,2014-12-13,良,72,54,46,92,27,38,0.85,73
13,2014-12-14,良,79,41,56,103,28,58,0.98,59
14,2014-12-15,轻度污染,105,73,78,134,34,84,1.26,33
15,2014-12-16,良,70,81,47,83,30,30,0.88,81
16,2014-12-17,良,58,35,29,63,28,28,0.63,81
17,2014-12-18,良,76,50,48,91,29,61,0.8,50
18,2014-12-19,良,87,78,63,76,19,58,0.88,29
19,2014-12-20,良,81,106,59,78,23,57,0.99,48
20,2014-12-21,良,84,111,61,81,24,44,0.94,66
21,2014-12-22,良,80,57,58,79,26,44,0.92,83
22,2014-12-23,良,96,52,71,88,27,63,1.04,32
23,2014-12-24,轻度污染,104,71,78,99,22,69,1.35,33
24,2014-12-25,轻度污染,142,156,107,122,26,79,1.58,23
25,2014-12-26,轻度污染,112,112,84,84,20,42,1.19,61
26,2014-12-27,良,82,68,60,50,12,40,1.31,30
27,2014-12-28,良,59,27,41,30,13,30,1.3,42
28,2014-12-29,良,71,24,50,65,15,46,1.16,60
29,2014-12-30,良,98,75,72,101,23,73,1.39,45
30,2014-12-31,轻度污染,144,477,109,153,31,93,1.7,23
0,2014-11-01,轻度污染,114,148,72,99,20,63,0.92,90
1,2014-11-02,良,66,106,47,60,10,31,0.93,56
2,2014-11-03,良,68,94,48,70,25,44,1.01,62
3,2014-11-04,良,97,136,72,108,37,57,1.14,60
4,2014-11-05,良,85,65,62,89,14,51,0.89,78
5,2014-11-06,良,80,77,58,74,18,45,1.05,30
6,2014-11-07,良,67,93,48,55,18,36,0.93,30
7,2014-11-08,优,34,18,23,20,11,32,0.96,20
8,2014-11-09,优,40,29,26,38,16,29,1.1,45
9,2014-11-10,优,48,31,30,43,17,34,1.08,30
10,2014-11-11,优,46,22,29,41,17,36,1.06,22
11,2014-11-12,优,32,18,20,29,13,30,1.01,17
12,2014-11-13,良,58,51,41,59,16,31,0.96,50
13,2014-11-14,良,75,63,54,73,22,36,1.03,50
14,2014-11-15,良,74,49,53,77,23,45,1.1,53
15,2014-11-16,良,74,47,53,76,18,44,1.08,50
16,2014-11-17,良,70,36,50,64,11,20,0.83,74
17,2014-11-18,良,72,29,52,69,13,26,0.84,74
18,2014-11-19,良,82,49,60,88,28,42,0.97,78
19,2014-11-20,良,95,70,69,103,23,58,1.11,71
20,2014-11-21,良,87,53,59,93,24,62,1.08,66
21,2014-11-22,良,99,65,61,97,25,63,1.13,77
22,2014-11-23,良,70,51,35,63,17,44,0.85,86
23,2014-11-24,良,74,97,37,68,15,57,0.96,67
24,2014-11-25,良,72,94,47,91,30,69,1.16,48
25,2014-11-26,良,82,93,59,103,25,43,1.44,74
26,2014-11-27,良,71,94,45,74,12,36,1.0,89
27,2014-11-28,良,70,80,42,85,19,55,1.16,62
28,2014-11-29,良,56,36,34,62,12,48,1.0,43
29,2014-11-30,良,52,52,35,53,11,36,1.06,48
0,2014-10-01,良,73,141,40,47,12,15,0.85,119
1,2014-10-02,良,73,101,46,58,51,20,0.88,92
2,2014-10-03,良,71,89,47,63,20,25,0.92,77
3,2014-10-04,良,68,108,43,56,19,24,0.88,86
4,2014-10-05,良,82,140,48,70,20,29,0.82,115
5,2014-10-06,良,69,73,39,68,24,29,0.72,110
6,2014-10-07,良,93,116,55,82,23,30,0.84,142
7,2014-10-08,轻度污染,105,117,71,94,27,42,0.95,107
8,2014-10-09,良,82,86,52,70,18,34,0.78,104
9,2014-10-10,良,66,45,46,63,23,39,0.75,72
10,2014-10-11,良,65,46,44,61,22,35,0.71,79
11,2014-10-12,良,60,80,40,54,18,24,0.67,82
12,2014-10-13,良,58,74,38,54,14,20,0.63,99
13,2014-10-14,轻度污染,112,155,84,109,23,28,0.93,121
14,2014-10-15,轻度污染,118,104,89,112,21,38,0.97,97
15,2014-10-16,轻度污染,115,128,86,112,26,35,0.96,101
16,2014-10-17,良,95,89,66,97,18,37,0.86,123
17,2014-10-18,轻度污染,104,92,60,86,22,31,0.81,145
18,2014-10-19,良,99,123,58,88,16,28,0.82,123
19,2014-10-20,良,91,100,55,85,20,55,0.82,71
20,2014-10-21,良,90,110,59,93,37,64,0.89,83
21,2014-10-22,良,62,39,43,58,22,27,0.95,73
22,2014-10-23,良,60,18,42,60,24,42,1.04,60
23,2014-10-24,轻度污染,102,103,76,110,27,56,1.23,58
24,2014-10-25,轻度污染,106,126,78,108,19,50,1.11,79
25,2014-10-26,良,100,105,74,102,20,47,1.09,82
26,2014-10-27,轻度污染,102,134,71,92,25,39,1.04,89
27,2014-10-28,良,74,91,41,65,15,32,0.72,106
28,2014-10-29,良,68,95,40,67,11,31,0.68,87
29,2014-10-30,良,74,103,43,70,15,45,0.72,101
30,2014-10-31,良,86,123,56,79,12,41,0.78,92
0,2014-09-01,优,49,68,25,38,13,25,0.89,51
1,2014-09-02,良,97,185,41,62,21,41,0.99,91
2,2014-09-03,良,82,182,28,46,26,33,0.78,100
3,2014-09-04,良,70,116,33,48,32,35,0.8,81
4,2014-09-05,良,63,63,40,61,14,36,0.91,79
5,2014-09-06,良,60,41,33,47,24,29,0.89,76
6,2014-09-07,良,53,39,32,44,15,25,0.88,59
7,2014-09-08,优,30,16,18,26,14,15,0.84,34
8,2014-09-09,优,39,30,21,32,13,21,0.86,46
9,2014-09-10,良,52,45,22,36,20,32,0.72,59
10,2014-09-11,良,69,134,32,48,14,37,0.8,77
11,2014-09-12,优,33,24,20,28,15,22,0.65,32
12,2014-09-13,优,35,28,19,30,13,22,0.64,38
13,2014-09-14,优,47,75,25,37,17,22,0.72,59
14,2014-09-15,优,48,89,29,43,16,22,0.73,51
15,2014-09-16,优,22,10,12,16,12,12,0.6,36
16,2014-09-17,优,32,33,16,30,10,18,0.67,39
17,2014-09-18,良,88,175,32,54,20,32,0.8,107
18,2014-09-19,良,85,148,49,74,34,46,0.96,94
19,2014-09-20,优,48,42,30,33,19,18,0.97,70
20,2014-09-21,优,41,18,25,36,15,28,0.83,74
21,2014-09-22,良,61,88,34,45,17,23,0.77,95
22,2014-09-23,良,79,150,42,56,18,29,0.82,102
23,2014-09-24,良,76,148,47,61,19,33,0.89,89
24,2014-09-25,轻度污染,106,158,63,83,20,35,0.99,134
25,2014-09-26,轻度污染,121,162,51,64,19,41,0.88,141
26,2014-09-27,良,74,83,28,42,16,45,0.8,78
27,2014-09-28,良,78,124,31,45,21,47,0.77,86
28,2014-09-29,良,97,179,40,56,24,41,0.74,123
29,2014-09-30,轻度污染,108,187,58,82,25,44,0.96,113
0,2014-08-01,轻度污染,116,167,48,63,42,37,0.83,132
1,2014-08-02,轻度污染,123,179,47,58,32,37,0.81,155
2,2014-08-03,轻度污染,125,177,48,42,15,28,0.85,132
3,2014-08-04,良,64,82,30,43,11,36,0.76,82
4,2014-08-05,良,78,139,37,54,30,40,0.76,82
5,2014-08-06,良,56,85,33,45,15,35,0.65,68
6,2014-08-07,良,56,85,25,36,16,33,0.7,64
7,2014-08-09,优,48,67,16,25,17,19,0.61,68
8,2014-08-10,优,45,31,17,29,16,18,0.61,73
9,2014-08-11,优,44,37,16,28,18,20,0.64,59
10,2014-08-12,优,41,37,19,33,13,26,0.7,45
11,2014-08-13,优,36,32,19,26,30,31,0.79,25
12,2014-08-14,优,34,28,19,30,12,28,0.8,29
13,2014-08-15,良,71,102,26,42,36,24,0.84,75
14,2014-08-16,良,64,79,29,44,25,29,0.81,64
15,2014-08-17,良,68,115,29,48,30,27,0.81,76
16,2014-08-18,良,66,129,23,35,15,22,0.72,67
17,2014-08-19,优,36,34,20,28,13,22,0.73,45
18,2014-08-20,优,29,22,18,24,10,30,0.82,14
19,2014-08-21,良,51,33,24,33,16,26,0.81,39
20,2014-08-23,优,43,27,20,29,12,23,0.78,53
21,2014-08-24,优,32,14,16,24,13,23,0.69,44
22,2014-08-25,良,90,175,29,46,22,41,0.8,98
23,2014-08-26,良,62,73,26,40,19,24,0.73,78
24,2014-08-27,优,34,21,17,28,12,13,0.64,48
25,2014-08-28,优,28,15,13,24,11,18,0.64,36
26,2014-08-29,良,63,113,20,38,35,23,0.74,74
27,2014-08-30,良,67,124,28,44,15,23,0.78,87
28,2014-08-31,优,42,36,25,37,15,20,0.81,52
0,2014-07-01,优,35,19,16,32,10,25,0.58,35
1,2014-07-02,优,37,18,18,35,13,24,0.58,37
2,2014-07-03,优,40,22,17,33,12,23,0.57,55
3,2014-07-04,优,33,12,14,27,11,19,0.53,48
4,2014-07-05,优,47,44,18,32,13,23,0.55,67
5,2014-07-06,优,50,51,21,38,14,23,0.67,75
6,2014-07-07,良,81,125,45,62,18,39,0.77,105
7,2014-07-08,良,87,128,61,81,26,53,0.97,60
8,2014-07-09,轻度污染,113,179,48,69,30,51,0.91,121
9,2014-07-10,良,60,71,30,44,14,39,0.72,76
10,2014-07-11,优,38,26,23,37,13,37,0.73,29
11,2014-07-12,优,42,37,24,39,19,34,0.79,28
12,2014-07-13,优,37,30,17,30,11,24,0.68,37
13,2014-07-14,优,29,15,10,20,12,20,0.55,46
14,2014-07-15,优,29,18,9,21,10,19,0.55,43
15,2014-07-16,良,57,81,18,34,14,34,0.65,72
16,2014-07-17,优,44,38,23,38,15,22,0.66,55
17,2014-07-18,优,24,10,13,21,12,18,0.64,32
18,2014-07-19,优,31,18,13,27,11,17,0.64,43
19,2014-07-20,优,42,42,19,36,17,30,0.73,40
20,2014-07-21,良,60,97,38,61,34,54,0.93,65
21,2014-07-22,轻度污染,111,184,69,98,47,58,1.15,98
22,2014-07-23,轻度污染,117,187,65,98,41,51,1.05,117
23,2014-07-24,良,98,170,47,65,23,28,0.81,126
24,2014-07-25,良,88,160,44,59,13,45,0.86,94
25,2014-07-26,优,41,25,24,36,18,30,0.79,39
26,2014-07-27,优,38,21,19,32,14,29,0.74,46
27,2014-07-28,良,69,75,26,42,19,27,0.73,91
28,2014-07-29,良,85,103,31,47,26,42,0.74,95
29,2014-07-30,轻度污染,110,179,49,67,19,37,0.8,141
30,2014-07-31,轻度污染,109,171,44,67,25,41,0.83,112
0,2014-06-01,优,32,14,13,24,10,22,0.51,52
1,2014-06-02,优,32,14,13,23,14,21,0.53,47
2,2014-06-03,优,35,11,19,29,10,38,0.68,41
3,2014-06-04,良,62,64,27,44,14,33,0.75,66
4,2014-06-05,优,26,5,12,21,9,24,0.53,36
5,2014-06-06,优,41,30,25,38,14,49,0.92,24
6,2014-06-07,良,62,83,42,62,19,75,0.98,48
7,2014-06-08,良,85,105,59,76,18,36,0.9,115
8,2014-06-09,良,74,114,35,48,9,34,0.73,103
9,2014-06-10,良,70,108,34,48,14,42,1.05,99
10,2014-06-11,良,62,67,43,53,16,58,0.82,52
11,2014-06-12,良,77,74,45,64,15,48,0.84,87
12,2014-06-13,轻度污染,105,115,62,87,23,61,0.9,106
13,2014-06-14,良,91,90,50,67,17,40,0.73,116
14,2014-06-15,良,56,27,36,49,14,37,0.76,77
15,2014-06-16,良,99,108,53,77,22,39,0.8,106
16,2014-06-17,优,30,5,14,24,9,26,0.55,51
17,2014-06-18,优,35,12,17,30,9,33,0.61,41
18,2014-06-19,优,27,5,13,23,9,24,0.51,37
19,2014-06-20,优,30,8,14,29,8,28,0.52,38
20,2014-06-21,优,39,34,20,32,9,34,0.61,58
21,2014-06-22,优,32,13,20,29,9,43,0.68,23
22,2014-06-23,优,41,32,22,40,10,36,0.67,32
23,2014-06-24,优,35,27,18,32,11,38,0.7,26
24,2014-06-25,优,42,37,23,40,12,36,0.73,32
25,2014-06-26,优,45,47,20,37,11,26,0.69,50
26,2014-06-27,良,53,74,22,38,10,32,0.59,56
27,2014-06-28,良,71,98,29,49,16,41,0.65,65
28,2014-06-29,优,42,29,22,34,10,29,0.57,54
29,2014-06-30,优,31,18,15,26,11,25,0.54,38
0,2014-05-01,优,38,7,20,19,26,27,0.96,55
1,2014-05-02,优,48,15,31,42,13,32,0.82,48
2,2014-05-03,良,76,89,35,51,33,32,0.99,103
3,2014-05-04,良,59,57,41,55,11,40,0.73,68
4,2014-05-05,优,33,15,18,16,16,35,0.75,55
